"condition","id","description","scene","url"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-251","If you\'re entering through the doors, a brown wooden desk sits against the center of the right wall of the room. On top of the desk sits a mouse pad with a computer mouse, along with a computer screen.","mturk-dev-random1.s251-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s251/mturk-dev-random1-s251-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-251","If you\'re entering through the doors, a brown wooden desk sits against the center of the right wall of the room. On top of the desk sits a mouse pad with a computer mouse, along with a computer screen.","mturk-dev-maxent2.s251-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s251/mturk-dev-maxent2-s251-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-251","If you\'re entering through the doors, a brown wooden desk sits against the center of the right wall of the room. On top of the desk sits a mouse pad with a computer mouse, along with a computer screen.","mturk-dev-sempre103.s251-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s251/mturk-dev-sempre103-s251-00000-2.jpg"
"human","human-251","If you\'re entering through the doors, a brown wooden desk sits against the center of the right wall of the room. On top of the desk sits a mouse pad with a computer mouse, along with a computer screen.","desc2scene-2424","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2424/desc2scene-2424-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-252","There is a brown wooden desk with 9 drawers. There is a desktop computer and blue table cloth on the desk. Weirdly there is only a mouse on the desk, and no keyboard.","mturk-dev-rulebased5.s252-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s252/mturk-dev-rulebased5-s252-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-252","There is a brown wooden desk with 9 drawers. There is a desktop computer and blue table cloth on the desk. Weirdly there is only a mouse on the desk, and no keyboard.","mturk-dev-random1.s252-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s252/mturk-dev-random1-s252-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-252","There is a brown wooden desk with 9 drawers. There is a desktop computer and blue table cloth on the desk. Weirdly there is only a mouse on the desk, and no keyboard.","mturk-dev-maxent2.s252-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s252/mturk-dev-maxent2-s252-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-252","There is a brown wooden desk with 9 drawers. There is a desktop computer and blue table cloth on the desk. Weirdly there is only a mouse on the desk, and no keyboard.","mturk-dev-sempre103.s252-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s252/mturk-dev-sempre103-s252-00000-2.jpg"
"human","human-252","There is a brown wooden desk with 9 drawers. There is a desktop computer and blue table cloth on the desk. Weirdly there is only a mouse on the desk, and no keyboard.","desc2scene-2424","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2424/desc2scene-2424-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-509","Two chairs sit on opposite sides of a blue, square table with green legs. The chairs are pulled out at an angle to face the wall at the other end of the room.","mturk-dev-rulebased5.s509-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s509/mturk-dev-rulebased5-s509-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-509","Two chairs sit on opposite sides of a blue, square table with green legs. The chairs are pulled out at an angle to face the wall at the other end of the room.","mturk-dev-random1.s509-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s509/mturk-dev-random1-s509-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-509","Two chairs sit on opposite sides of a blue, square table with green legs. The chairs are pulled out at an angle to face the wall at the other end of the room.","mturk-dev-maxent2.s509-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s509/mturk-dev-maxent2-s509-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-509","Two chairs sit on opposite sides of a blue, square table with green legs. The chairs are pulled out at an angle to face the wall at the other end of the room.","mturk-dev-sempre103.s509-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s509/mturk-dev-sempre103-s509-00000-2.jpg"
"human","human-509","Two chairs sit on opposite sides of a blue, square table with green legs. The chairs are pulled out at an angle to face the wall at the other end of the room.","desc2scene-905","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-905/desc2scene-905-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-254","There is a wooden desk in the middle of the room. On the desk sits a pad of paper and some kind of sculpture.","mturk-dev-rulebased5.s254-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s254/mturk-dev-rulebased5-s254-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-254","There is a wooden desk in the middle of the room. On the desk sits a pad of paper and some kind of sculpture.","mturk-dev-random1.s254-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s254/mturk-dev-random1-s254-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-254","There is a wooden desk in the middle of the room. On the desk sits a pad of paper and some kind of sculpture.","mturk-dev-maxent2.s254-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s254/mturk-dev-maxent2-s254-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-254","There is a wooden desk in the middle of the room. On the desk sits a pad of paper and some kind of sculpture.","mturk-dev-sempre103.s254-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s254/mturk-dev-sempre103-s254-00000-2.jpg"
"human","human-254","There is a wooden desk in the middle of the room. On the desk sits a pad of paper and some kind of sculpture.","desc2scene-2433","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2433/desc2scene-2433-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-102","There is a white desk in front of the window. In front of the desk is a chair.","mturk-dev-rulebased5.s102-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s102/mturk-dev-rulebased5-s102-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-102","There is a white desk in front of the window. In front of the desk is a chair.","mturk-dev-random1.s102-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s102/mturk-dev-random1-s102-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-102","There is a white desk in front of the window. In front of the desk is a chair.","mturk-dev-maxent2.s102-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s102/mturk-dev-maxent2-s102-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-102","There is a white desk in front of the window. In front of the desk is a chair.","mturk-dev-sempre103.s102-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s102/mturk-dev-sempre103-s102-00000-2.jpg"
"human","human-102","There is a white desk in front of the window. In front of the desk is a chair.","desc2scene-2470","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2470/desc2scene-2470-2.jpg"
